"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"35",5,"Hung Vuong Institute",FALSE,6,37.396297,-121.890022,"Martial Arts"
"36",3.5,"San Jose Martial Arts Training Center",FALSE,7,37.32288,-121.81067,"Self-defense Classes |&| Taekwondo"
"37",5,"JTC Taekwondo Center",FALSE,6,37.3098642,-121.9941264,"Taekwondo"
"38",5,"Infinity Martial Arts",FALSE,1,37.2575597792488,-121.965138491842,"Karate |&| Kickboxing |&| Taekwondo"
"39",5,"West Coast Martial Arts",FALSE,8,37.237902,-121.7762467,"Martial Arts"
"40",5,"Warrior Code Taekwon-Do Academy",FALSE,8,37.2463463630089,-121.887186057866,"Taekwondo"
"41",4.5,"Ernie Reyes West Coast Martial Arts",FALSE,8,37.317206,-121.907596,"Martial Arts"
"42",5,"Nikko Jujitsu School",FALSE,6,37.3243268,-121.876493,"Martial Arts"
"43",5,"Condition and Competition Kickboxing",FALSE,240,37.37673,-121.90533,"Kickboxing"
"44",4.5,"Silicon Valley Taekwondo",FALSE,3,37.33672,-121.9213,"Taekwondo"
"45",5,"Kimoo Martial Arts",FALSE,7,37.3525749,-121.9626049,"Martial Arts"
"46",5,"Pro Martial Arts - Campbell",FALSE,19,37.286825,-121.9541639,"Martial Arts"
"47",5,"Battle Control",FALSE,21,37.2573549,-121.783899,"Martial Arts |&| Trainers"
"48",5,"PAMA",FALSE,4,37.404093,-121.882139,"Martial Arts"
"49",5,"Campbell Tae Kwon Do Academy",FALSE,17,37.287123,-121.977181,"Taekwondo"
"50",4.5,"TAEMA Taekwondo",FALSE,10,37.25006,-121.86967,"Taekwondo"
